lon,lat,count,name,country
7.6889006,45.06942799999999,1,Unversita di Torino,Italy
-86.1349019,40.2671941,2,IN 46566; USA,United States
98.9024603,18.9028017,1,Chiang Mai 50180; Thailand,Thailand
98.93557369999999,18.7952345,4,Chiang Mai 50200; Thailand,Thailand
18.964741,47.500313,9,Konkoly Thege M. út 15-17; Hungary,Hungary
18.0685808,59.32932349999999,5,Stockholm; Sweden,Sweden
-111.9311925,33.418294,3,85287; USA,United States
4.956958,52.355847,2,XH Amsterdam; The Netherlands,Netherlands
-76.944141,38.9908487,18,MD 20742; USA,United States
-71.13891009999999,42.3803274,43,Cambridge; MA 02138 USA,United States
-96.7386946,32.97602940000001,1,TX 75080; USA,United States
-77.0622028,38.9656971,20,DC 20015; USA,United States
22.9307881,54.1115218,1,Suwałki; Poland,Poland
30.3350986,59.9342802,3,Saint Petersburg; Russia,Russia
54.4345558,24.5238948,1,PO Box 129188 Abu Dhabi; UAE,United Arab Emirates
-0.630386,44.80583,1,F-33165 Pessac; France,France
-46.63330939999999,-23.5505199,2,CEP 12.516-410 São Paulo; Brazil,Brazil
118.7910429,32.05614,1,Nanjing 210096; China,China
-75.3353875,40.0468052,56,PA 19085; USA,United States
-118.8741429,34.2024698,2,91360; USA,United States
-72.9637728,41.3266814,30,CT 06515; USA,United States
12.581413,55.68835800000001,2,DK-1350 Copenhagen K.; Denmark,Denmark
-118.125269,34.1376576,6,California Institute of Technology; USA,United States
-73.61375919999999,45.5056156,1,Université de Montréal; Canada,Canada
-83.624201,41.6735366,1,43606; USA,United States
-16.3375493,28.4894267,56,E-38206 La Laguna; Spain,Spain
-16.3007626,28.4868465,1,38205 La Laguna; Spain,Spain
30.3350986,59.9342802,19,St. Petersburg; Russia,Russia
-2.2426305,53.4807593,2,Manchester; UK,United Kingdom
121.3009798,24.9936281,6,Taoyuan city; Taiwan,Taiwan
-116.6229069,31.8687051,1,22800; México,Mexico
-99.99619469999999,25.592172,4,N.L.; México,Mexico
-2.2335952,53.46668099999999,1,Manchester M13 9P; UK,United Kingdom
19.8229172,50.0419457,11,Kraków 30-244; Poland,Poland
19.9042597,50.0765798,5,Kraków 30-084; Poland,Poland
22.2666302,60.4518126,7,FI-21500 Turku; Finland,Finland
12.385052,43.1136937,1,I-06123 Perugia; Italy,Italy
72.8615426,19.0717612,1,Mumbai 400098; India,India
29.8091335,59.86069009999999,1,198504 St. Petersburg; Russia,Russia
-83.6694169,42.3053253,2,Ann Arbor MI 48109; USA,United States
135.6498189,34.5505771,14,Osaka 582-8582; Japan,Japan
-3.9521382,40.4606098,1,E-28692 Madrid; Spain,Spain
-2.968242,53.4058797,1,Brownlow Hill L3 5RF; UK,United Kingdom
26.4105364,40.10037030000001,2,TR-17100 Canakkale; Turkey,Turkey
71.1923805,22.258652,1,Gujrat; India,India
30.5234,50.4501,8,Kyiv; Ukraine,Ukraine
-0.3760125,39.4690149,1,E-46002 Valencia; Spain,Spain
-1.4679772,51.5932983,1,Wantage OX12 9TX; UK,United Kingdom
24.029717,49.839683,1,79005 Lviv; Ukraine,Ukraine
2.1734035,41.3850639,1,E-0875 Barcelona; Spain,Spain
-3.7873268,37.7660232,1,E-23001 Jaen; Spain,Spain
41.2658236,39.9054993,1,TR-25240 Erzurum; Turkey,Turkey
-2.6983868,43.2204286,1,Bizkaia; Spain,Spain
-6.3598367,43.5328129,1,E-33780 Valdés; Spain,Spain
-3.667394199999999,40.3681942,1,E-28053 Madrid; Spain,Spain
79.4647633,29.3764941,7,Nainital 263002; India,India
-61.222503,10.691803,3,Trinidad; West Indies,Trinidad and Tobago
49.1214925,55.7909325,1,Kazan 420008; Russia,Russia
-1.1310176,51.2408793,1,Hampshire RG22 4PP; UK,United Kingdom
140.8412111,38.2591364,8,Sendai 980-8578; Japan,Japan
38.2772592,37.76365,2,TR-02040 Adiyaman; Turkey,Turkey
71.1923805,22.258652,1,Gujarat; India,India
127.3747104,36.3981875,1,Daejeon 305-348; Republic of Korea,South Korea
-0.7129006999999999,38.2801532,1,E-03206 Elche; Spain,Spain
11.5632868,50.9044763,18,D-07745 Jena; Germany,Germany
-107.9057813,32.8877465,1,NM 88041; USA,United States
12.7152505,41.8181871,2,I-00040 Monteporzio Catone; Italy,Italy
-1.8733631,52.5455901,3,Birmingham B44 0QE; UK,United Kingdom
77.6212584,12.9263583,2,Bangalore 560 034; India,India
0.7610053,42.0007934,1,E-25691 Ager; Spain,Spain
-5.9488975,37.3747865,1,E-41006 Sevilla; Spain,Spain
14.4378005,50.0755381,1,Prague 16627; Czech Republic,Czechia
1.2444909,41.1188827,1,Tarragona; Spain,Spain
-98.19669429999999,19.0444606,2,Puebla 72000; México,Mexico
-80.3770443,25.7538975,1,FL 33199; USA,United States
7.8891785,48.0033988,3,D-79104 Freiburg; Germany,Germany
15.529418,51.9419094,2,PL-65-516 Zielona Góra; Poland,Poland
16.6068371,49.1950602,3,611 37 Brno; Czech Republic,Czechia
-77.0172233,38.826107,1,DC 20375; USA,United States
87.5395855,42.5246357,5,Xinjiang; People's Republic of China,China
-0.3536548,39.4729669,2,E-46021 Valencia; Spain,Spain
-86.80411509999999,36.1489935,1,Nashville TN 37235; USA,United States
14.4896074,46.0363798,2,SI-1000 Ljubljana; Slovenia,Slovenia
-75.3995089,40.0600713,1,PA 19087; USA,United States
17.085321,51.10901089999999,22,PL-51-622 Wrocław; Poland,Poland
-118.8741429,34.2024698,1,CA 91360; USA,United States
145.1348243,-37.9104511,1,Clayton VIC 3800; Australia,Australia
151.134494,-33.7934648,6,NSW 2113; Australia,Australia
14.4896074,46.0363798,11,1000 Ljubljana; Slovenia,Slovenia
-78.510016,38.0340277,26,VA 22904-4325; USA,United States
115.8107681,-31.9820615,2,WA 6009; Australia,Australia
11.50962,45.8758852,1,36012 Asiago; Italy,Italy
146.921099,-31.2532183,1,NSW 2751; Australia,Australia
15.970761,45.8348464,7,10000 Zagreb; Croatia,Croatia
2.2265084,48.80556929999999,11,F-92195 Meudon Cedex; France,France
9.963474999999999,51.56655319999999,2,D-37077Göttingen; Germany,Germany
-118.1247032,34.1378866,1,CA91125; USA,United States
-70.6692655,-33.4488897,3,Santiago 7820436; Chile,Chile
-77.8599084,40.7982133,5,The Pennsylvania State Univ. (United States),United States
-97.4457137,35.2058936,1,The Univ. of Oklahoma (United States),United States
-76.987228,42.8572633,1,Hobart and William Smith Colleges (United States),United States
-122.3035199,47.65533509999999,1,Univ. of Washington (United States),United States
-117.8442962,33.6404952,1,Univ. of California; Irvine (United States),United States
16.3191645,48.2358641,18,1180 Vienna; Austria,Austria
-110.9488008,32.2332841,6,85721; USA,United States
13.7768182,45.6495264,5,Trieste; Italy,Italy
-3.1855682,55.9205068,10,EH93HJ; UK,United Kingdom
-115.2837585,30.8406338,4,B.C.; México,Mexico
10.7522454,59.9138688,1,Oslo; Norway,Norway
145.1348243,-37.9104511,8,3800; Australia,Australia
101.3431058,24.4752847,3,Yunnan Province; PR China,China
2.0864011,41.5037176,12,Bellaterra; Spain,Spain
10.203921,56.162939,20,Aarhus; Denmark,Denmark
11.619787,44.8381237,1,Ferrara; Italy,Italy
25.2796514,54.6871555,4,Vilnius; Lithuania,Lithuania
77.62210910000002,12.9261382,1,560034; India,India
60.6057025,56.83892609999999,2,Yekaterinburg; Russia,Russia
30.3283597,59.75553369999999,2,196140; Russia,Russia
72.5641077,23.0314594,1,380009; India,India
-84.2883519,30.4407853,2,32306-4350; USA,United States
-117.0125641,46.7258512,5,83844; USA,United States
-1.5614704,52.3792525,1,7AL; UK,United Kingdom
11.764458,55.614538,1,Tølløse; Denmark,Denmark
72.5641077,23.0314594,10,Ahmedabad 380009; India,India
-118.3754131,33.865913,1,CA 90278; USA,United States
-84.39999999999999,33.75,29,GA 30302-5060; USA,United States
-111.9403254,33.4366655,5,AZ 85281; USA,United States
4.8945398,52.3666969,11,1090 GE Amsterdam; The Netherlands,Netherlands
8.7202574,49.3928952,2,D-69117; Germany,Germany
-72.9310217,41.3064267,30,CT 06520; USA,United States
4.4970097,52.1601144,1,2300RA Leiden; The Netherlands,Netherlands
12.6331035,41.8620235,4,I-00133 Roma; Italy,Italy
-35.207484,-5.7882761,1,IFRN; Brazil,Brazil
19.040235,47.497912,7,1121 Budapest; Hungary,Hungary
-71.3646236,42.6460285,1,MA 01854; USA,United States
-8.629105299999999,41.1579438,3,PT-4169-007 Porto; Portugal,Portugal
77.5671423,13.0218597,1,Bangalore -- 560012; India,India
118.805374,32.0580882,5,Chinese Academy of Sciences; Nanjing 210008,China
-1.5607479,52.3859963,4,Coventry CV4 7HS; UK,United Kingdom
-1.1244254,52.6223041,24,Leicester LE1 7RH; UK,United Kingdom
-60.62327200000001,-32.9699699,4,Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET); Argentina,Argentina
-64.1887761,-31.42008329999999,2,Córdoba X5000GBR; Argentina,Argentina
-1.4862284,53.3808721,4,S3 7RH; United Kingdom,United Kingdom
-97.9647269,29.5688411,1,Seguin; TX 78155,United States
0.0951918,52.21409269999999,1,CB3 0HA; United Kingdom,United Kingdom
10.2027261,56.1460465,5,DK-8000 Aarhus; Denmark,Denmark
122.0457994,37.5142399,1,Weihai 264209; China,China
121.4405536,31.196245,1,Shanghai 200030; China,China
-58.363507,-34.639533,1,1428; Argentina,Argentina
8.5469023,47.3982696,5,CH-8057 Zürich; Switzerland,Switzerland
-37.3428162,-5.191082499999999,2,59610-090 Mossoró; Brazil,Brazil
27.2058765,38.4502845,3,Bornova; İzmir 35100 Turkey,Turkey
1.4531355,43.5611027,2,F-31400Toulouse; France,France
116.3700367,39.9586544,1,Beijing100875; P. R. China,China
5.5765443,50.6465117,1,B-4000Liège; Belgium,Belgium
-93.2806806,37.2005546,6,Missouri StateUniversity; United States of America,United States
-6.652792,54.3502798,2,Armagh; Ireland,United Kingdom
-77.67434449999999,43.0845894,2,Rochester Institute of Technology (United States),United States
-122.0644229,37.4088478,1,NASA Ames Research Ctr. (United States),United States
-79.39565640000001,43.6628917,1,Univ. of Toronto (Canada),Canada
8.547669899999999,47.376313,2,ETH Zurich (Switzerland),Switzerland
149.118527,-35.2776999,1,The Australian National Univ. (Australia),Australia
5.559063999999999,50.5830803,2,Liège Univ. (Belgium),Belgium
7.438119,46.9504896,1,Univ. Bern (Switzerland),Switzerland
-6.6485739,54.3518482,3,Armagh Observatory and Planetarium,United Kingdom
18.9646829,47.5003349,1,Konkoly Thege ut. 13-15; Hungary,Hungary
-8.4756035,51.8985143,5,Cork; Ireland,Ireland
-118.1247032,34.1378866,31,91125; USA,United States
-3.5838002,37.15490339999999,4,E-18008 Granada; Spain,Spain
-2.4637136,36.834047,1,E-4004 Almería; Spain,Spain
10.2260726,53.489276,1,D-21029 Hamburg; Germany,Germany
-3.7384311,40.4473608,3,E-28040 Madrid; Spain,Spain
-79.49499449999999,43.7728399,3,ON M3J 1P3; Canada,Canada
9.0615313,48.53924809999999,6,D-72076 Tübingen; Germany,Germany
139.53767,35.675447,2,National Astronomical Observatory of Japan; Japan,Japan
35.21371,31.768319,4,Jerusalem 91904; Israel,Israel
-43.4193916,-22.8098494,1,Nilópolis—RJ; Brazil,Brazil
-76.8524334,38.99554120000001,1,NASA Goddard Space Flight Center; USA,United States
-122.169719,37.4274745,1,Stanford University; USA,United States
-80.4326521,25.9839048,1,Miramar; FL 33029,United States
-105.1317431,39.854992,1,Arvada; CO 80005,United States
-1.7075198,48.11734209999999,1,F-35000; France,France
-82.7342919,35.2334472,1,Brevard; NC 28712,United States
-82.8212432,35.143721,1,Rosman; NC 28772,United States
5.1962097,51.2213789,1,Mol 2400; Belgium,Belgium
18.4721169,-33.9375585,1,Cape 7935; South Africa,South Africa
10.4016888,43.7228386,8,Pisa; Italy,Italy
140.8412111,38.2591364,7,Miyagi 980-8578; Japan,Japan
-0.527552,44.8305549,3,F-33271 Floirac Cedex; France,France
-70.6692655,-33.4488897,6,7591245 Santiago; Chile,Chile
20.1476209,46.2473322,3,University of Szeged; Hungary,Hungary
14.7734546,49.930923,1,251 65 Ondřejov; Czech Republic,Czechia
-17.7579214,28.6494517,1,38712 -- Breña Baja; Spain,Spain
1.39592,48.489577,3,Bailleau l'Evéque; France,France
11.2580472,43.7437096,6,50125 Firenze; Italy,Italy
11.9466951,57.40058599999999,2,439 92 Onsala; Sweden,Sweden
11.7158452,50.9910636,5,Tautenberg; Germany,Germany
8.541694,47.3768866,4,Zurich; Switzerland,Switzerland
-95.09110620000001,29.5642078,1,77058; USA,United States
172.6362254,-43.5320544,2,Christchurch 8020; New Zealand,New Zealand
127.5183,37.41379999999999,2,Kyeonggi 17104; Republic of Korea,South Korea
127.3845475,36.3504119,8,Daejeon 34113; Republic of Korea,South Korea
-119.4179324,36.778261,4,CA 9112; USA,United States
-80.621591,28.0600145,13,FL 32901; USA,United States
-101.8820434,33.5886439,2,TX 79409; USA,United States
-71.82717389999999,45.3667531,4,J1M 1Z7; Canada,Canada
7.5723451,47.5233885,2,Bottmingen; Switzerland,Switzerland
10.845346,51.0109892,1,Thuringia; Germany,Germany
13.7372621,51.0504088,1,Dresden; Germany,Germany
-75.75023139999999,39.6673566,3,19716; USA,United States
12.7152505,41.8181871,5,Monteporzio Catone (RM); Italy,Italy
4.8945398,52.3666969,1,NL-1090-GE Amsterdam; The Netherlands,Netherlands
2.1131154,41.39438190000001,3,E-08034 Barcelona; Spain,Spain
2.1757278,41.3919671,1,E-08010 Barcelona; Spain,Spain
116.4073963,39.90419989999999,4,Beijing; People's Republic of China,China
51.3889736,35.6891975,2,Tehran; Iran,Iran
116.3700367,39.9586544,2,Beijng 100875; China,China
116.316292,39.991698,22,Beijing 100871; China,China
-83.6694169,42.3053253,1,MI 48109-1107; USA,United States
5.865272,51.81670099999999,5,NL-6500 GL Nijmegen; The Netherlands,Netherlands
4.9571436,52.3563015,2,NL-1098 XH Amsterdam; The Netherlands,Netherlands
6.3960309,52.8133579,1,NL-7991 PD Dwingeloo; The Netherlands,Netherlands
106.6720665,26.4292187,3,Guiyang 550025; PR China,China
100.155374,25.6937961,1,Dali 671003; China,China
118.8358867,32.0891328,3,Nanjing 210042; PR China,China
116.4541469,40.0192499,1,Beijing 100012; PR China,China
30.6545022,-0.6071596,2,Mbarara; Uganda,Uganda
27.0931653,-26.690468,1,North-West University; South Africa,South Africa
30.926812,2.996229,1,P.O. Box 725; Arua-Uganda,Uganda
-74.0059728,40.7127753,1,New York NY; USA,United States
15.9819189,45.8150108,3,Zagreb; Croatia,Croatia
3.8712327,43.6328862,1,Montpellier cedex 5; France,France
92.8932476,56.01528339999999,2,Krasnoyarsk; Russian Federation,Russia
-82.4563199,27.926156,1,33606; USA,United States
13.6986639,42.6611431,2,64100 Teramo; Italy,Italy
13.6986639,42.6611431,3,Teramo; Italy,Italy
-119.8696691,34.4301656,80,CA 93117; USA,United States
-1.1831486,51.7964955,8,Oxford OX3 9UU; UK,United Kingdom
6.1451157,46.199444,1,Observatoire Astronomique de l'Université de Genève; Switzerland,Switzerland
-118.6848112,34.1307949,1,CA 91302; USA,United States
78.5431066,17.4176446,4,Hyderabad 500007; India,India
127.3845475,36.3504119,1,Daejeon 34055; Republic of Korea,South Korea
-105.248737,39.9799992,1,CO 80305; USA,United States
-3.533899,50.718412,2,Exeter; UK,United Kingdom
-73.9976946,40.7250632,1,NY 10012; USA,United States
-76.9425543,38.9869183,4,University of Maryland College Park; USA,United States
-122.0751549,37.386812,1,CA 94041; USA,United States
-110.8850949,32.2107257,1,AZ 85711; USA,United States
-95.09110620000001,29.5642078,2,TX 77058; USA,United States
-90.3418927,38.9610901,2,IL 62028; USA,United States
-111.7614661,35.3605853,49,AZ 86001; USA,United States
-118.4046264,33.9150066,5,CA 90245; USA,United States
77.2090212,28.6139391,1,New Delhi; India,India
77.19158399999999,28.6785828,5,Delhi 110007; India,India
79.4647633,29.3764941,2,Nainital-263002; India,India
9.2273552,45.5000627,2,I-20127 Bologna; Italy,Italy
15.4597886,47.03382389999999,1,A-8041 Graz; Austria,Austria
7.769664400000001,45.0445643,1,10025-Turin; Italy,Italy
146.921099,-31.2532183,5,NSW; Australia,Australia
115.9645378,-32.0121014,1,WA 6107; Australia,Australia
37.3454651,55.8065438,1,Moscow 143401; Russia,Russia
2.0910377,41.49733519999999,1,E-08193 Cerdanyola del Valles; Spain,Spain
13.6986639,42.6611431,12,I-64100 Teramo; Italy,Italy
-1.2590037,51.75950580000001,3,Oxford OX1 3NP; UK,United Kingdom
-117.0125641,46.7258512,5,Idaho 83844-0903; USA,United States
-73.5491361,52.9399159,1,Quebec; Canada,Canada
102.742114,25.040516,3,650216; PR China,China
114.5249197,36.59258270000001,1,056005; PR China,China
116.4541469,40.0192499,1,100012; PR China,China
104.7785802,29.3390917,1,643000; PR China,China
13.393389,38.0824516,10,I-90124 Palermo; Italy,Italy
9.1326716,39.2825701,1,Via della Scienza 5—I-09047 Selargius (CA); Italy,Italy
-74.4056612,40.0583238,4,NJ; USA,United States
115.8604572,-31.9505269,4,Perth; Australia,Australia
19.040235,47.497912,3,1451 Budapest; Hungary,Hungary
139.6831373,35.6042164,1,152-8550; Japan,Japan
-92.73816719999999,41.7679201,4,IA 50112; USA,United States
-97.286868,31.5348439,1,TX 76712; USA,United States
-157.8152491,21.3175493,1,Hi 96822; USA,United States
-123.2611098,49.2684344,13,BC V6T 1Z1; Canada,Canada
54.4345558,24.5238948,1,P.O. Box 129188 Abu Dhabi; UAE,United Arab Emirates
174.776236,-41.2864603,8,Wellington; New Zealand,New Zealand
35.243322,38.963745,1,TR; Turkey,Turkey
-91.17999999999999,30.41,3,LA 70803-4001; USA,United States
-1.1244254,52.6223041,7,LE1 7RH; UK,United Kingdom
-70.5058683,-33.3749808,1,7591538 Santiago; Chile,Chile
-119.7289889,34.4402467,3,CA 93105; USA,United States
-77.3209555,38.8454321,2,22030 Virginia; USA,United States
-97.54638849999999,31.6559422,3,76689 TX; USA,United States
-122.2143323,37.8015517,5,CA 94602; USA,United States
-97.4408397,31.1990792,1,TX 76504; USA,United States
18.9930926,69.6857553,1,Tromsø 9019; Norway,Norway
133.5823171,34.564242,2,719-0232 Okayama; Japan,Japan
4.4564808,52.16850770000001,1,NL-2333CA Leiden; The Netherlands,Netherlands
32.8546629,39.90785109999999,8,Tandoğan 06100 Ankara; Turkey,Turkey
1.4531355,43.5611027,1,F-31400; France,France
-75.7544793,41.5570649,2,18440; USA,United States
102.7186974,25.0266546,2,Kunming 650011; China,China
18.4691492,-33.9353255,1,Cape Town 7925; South Africa,South Africa
-6.2542734,53.3398938,6,Dublin 2; Ireland,Ireland
-95.712891,37.09024,13,IN; USA,United States
2.331433,48.791855,1,Cachan; France,France
5.715193999999999,43.910292,17,Saint Michel l'Observatoire; France,France
4.3517211,50.8503463,7,Brussels; Belgium,Belgium
-91.17999999999999,30.41,1,70803; USA,United States
-79.1880063,43.781841,6,ON M1C 1A4; Canada,Canada
-118.1713944,34.2013081,2,CA 91109-8099; USA,United States
-78.5887951,38.0335948,1,VA 22903-2475; USA,United States
-118.1268976,34.1456654,1,Pasadena; CA 91106 USA,United States
-2.2335952,53.46668099999999,1,M13 9PL; UK,United Kingdom
151.9484428,-27.5601744,1,c/o Australian Broadcasting Corporation; Australia,Australia
-111.9484298,41.1952366,1,UT 84408-2508; USA,United States
-2.7967214,56.3397753,4,St Andrews KY16922; UK,United Kingdom
-117.2338066,32.88435520000001,6,CA 92093-0424; USA,United States
-75.632447,38.4001474,1,MD 21801-6860; USA,United States
-88.79570799999999,33.45622,5,MS 39762; USA,United States
116.222804,39.911563,6,100049; People's Republic of China,China
87.5675825,43.8661526,4,Xinjiang 830011; People's Republic of China,China
118.7852345,32.0593072,6,Nanjing 210008; People's Republic of China,China
122.0457994,37.5142399,3,Weihai 264209; People's Republic of China,China
144.7851531,-37.4713077,6,Victoria; Australia,Australia
151.1126498,-33.77382370000001,7,NSW 2109; Australia,Australia
149.0525253,-35.3410156,2,Weston Creek; ACT 2611 Australia,Australia
121.5654177,25.0329694,8,Taipei 10617; Taiwan,Taiwan
26.9361286,43.2712398,6,Shumen; Bulgaria,Bulgaria
102.742114,25.040516,1,Kunming 650216; People's Republic of China,China
-77.81707209999999,40.8093423,1,PA 16851; USA,United States
-98.2062727,19.0414398,4,Puebla; México,Mexico
-9.1384131,38.7353493,2,1049-001 Lisboa; Portugal,Portugal
-95.4306141,29.7183467,2,TX 77005; USA,United States
7.57879,47.52087239999999,1,CH-4103 Bottmingen; Switzerland,Switzerland
34.3233527,61.819856,1,185031 Petrozavodsk; Russia,Russia
148.7831534,-35.4477412,3,2611; Australia,Australia
11.6219985,50.9959499,1,D-07778; Germany,Germany
16.6030556,47.2577607,1,Szent Imre herceg útja 112; Hungary,Hungary
26.9088394,43.2496347,26,9700 Shumen; Bulgaria,Bulgaria
23.38832,42.65351,3,72 Tsarigradsko shossee; 1784 Sofia,Bulgaria
-8.6393579,41.1502012,1,PT-4150-762 Porto; Portugal,Portugal
7.8891785,48.0033988,9,79104 Freiburg; Germany,Germany
-81.7622951,26.4588273,1,Fort Myers; FL 33965 USA,United States
29.0721748,41.0635527,1,34684 Istanbul; Turkey,Turkey
-98.49522280000001,29.4595699,1,TX 78212-7200; USA,United States
-73.96243270000001,40.8138912,4,New York 10027; USA,United States
-122.273042,37.8715226,1,Berkeley 94270; USA,United States
-72.65313139999999,41.558762,3,Middletown 06459; USA,United States
17.6263677,59.8489749,1,E-752 36 Uppsala; Sweden,Sweden
-71.0898892,42.339904,1,MA 02115; USA,United States
-93.2885455,44.9061358,1,MN 55419; USA,United States
13.339803,52.45552929999999,6,D-12169 Berlin; Germany,Germany
-111.6862412,33.3410342,2,Private Address; USA,United States
-71.13891009999999,42.3803274,77,Massachusetts 02138; USA,United States
-79.4215085,43.82781689999999,2,Ontario L3T 3R1; Canada,Canada
-122.0581762,36.9923139,1,95064; USA,United States
-84.3883717,33.755711,1,30303; USA,United States
-93.1378173,44.4695372,1,MN 55057; USA,United States
127.3845475,36.3504119,6,Daejon 34055; Korea,South Korea
174.7633315,-36.8484597,4,Auckland 0745; New Zealand,New Zealand
120.086473,30.3088169,2,310058; China,China
12.581413,55.68835800000001,3,DK-1350—Copenhagen K; Denmark,Denmark
127.5183,37.41379999999999,2,Kyeonggi 17104; Korea,South Korea
14.7965608,40.7731935,3,I-84084 Fisciano (SA); Italy,Italy
136.9668738,35.1539547,24,Nagoya 464-8601; Japan,Japan
174.7633315,-36.8484597,32,Auckland; New Zealand,New Zealand
138.1950371,36.6485258,5,Nagano 381-8550; Japan,Japan
139.8097126,35.7344686,5,Tokyo 116-8523; Japan,Japan
139.3953333,35.5584076,4,Kanagawa 252-5210; Japan,Japan
170.4771212,-44.0046736,4,Lake Tekapo 8770; New Zealand,New Zealand
135.7573428,35.0696899,4,603-8555 Kyoto; Japan,Japan
116.3288577,40.0006896,2,Beijing 100084; China,China
8.6844799,49.4135138,13,D-69120 Heidelberg; Germany,Germany
-3.0180861,53.3987888,3,Liverpool CH41 1LD; UK,United Kingdom
9.9819779,53.5688101,1,20146 Hamburg; Germany,Germany
18.0685808,59.32932349999999,4,SE-106 91 Stockholm; Sweden,Sweden
51.3889736,35.6891975,1,PO Box 11155-9161 Tehran; Iran,Iran
51.66596560000001,32.6538966,1,841568311 Isfahan; Iran,Iran
-73.57764320000001,45.5061524,1,QC H3A 0G4; Canada,Canada
25.4650772,65.0120888,2,Oulu; Finland,Finland
18.5700636,-33.9142871,1,Cape; South Africa,South Africa
-87.6759889,42.0541119,40,IL 60208; USA,United States
-80.1428584,41.6151426,2,PA 16335; USA,United States
-115.1381487,36.1451645,3,NV 89154-4002; USA,United States
-105.24,39.98999999999999,69,CO 80307; USA,United States
-77.1945247,41.2033216,11,PA; USA,United States
-1.470085,53.38112899999999,3,Sheffield; UK,United Kingdom
-73.8279381,42.6907733,4,NY 12222; USA,United States
21.0250774,52.2226753,1,00-478 Warsaw; Poland,Poland
-7.981084500000001,31.6294723,2,Marrakesh; Morocco,Morocco
-71.4418101,42.4836453,2,MA 01720; USA,United States
22.2851138,60.4562974,1,University of Turku; Finland,Finland
7.842104299999999,47.9990077,11,Freiburg; Germany,Germany
-79.52910399999999,43.648611,3,The Royal Astronomical Society of Canada; Canada,Canada
-85.50972259999999,42.9219281,4,MI 49546; USA,United States
-71.13940889999999,42.3875111,26,American Association of Variable Star Observers (AAVSO),United States
-111.9311925,33.418294,2,AZ 85287-1404; USA,United States
20.2880776,49.1519604,3,Slovak Academy of Sciences; The Slovak Republic,Slovakia
5.559063999999999,50.5830803,4,Université de Liège; Belgium,Belgium
-77.3209555,38.8454321,4,VA 22030; USA,United States
-0.8877756,41.0523775,1,Blesa; Spain,Spain
-80.0758425,41.1926318,3,PA 16127; USA,United States
-2.9687985,53.4055957,10,L3 5RF; UK,United Kingdom
-120.260784,37.942845,2,Sierra Stars Observatory Network; Canada,United States
-93.32378240000001,44.9191183,1,MN 55410; USA,United States
-5.9844589,37.3890924,2,Sevilla; Spain,Spain
-6.9706535,38.8794495,1,Badajoz; Spain,Spain
0.0951918,52.21409269999999,11,CB3 0HA; UK,United Kingdom
-7.4284755,39.2967086,1,Atalaia Group and CROW Observatory Portalegre; Portugal,Portugal
11.6532477,48.2488721,12,Garching bei München; Germany,Germany
-123.3647699,48.425114,1,V8W 3P2; Canada,Canada
-105.6412527,40.0118121,1,CO 80466; USA,United States
12.5727765,55.7085326,2,DK-2100 Copenhagen Ø; Denmark,Denmark
60.6161195,56.8404249,1,Ural Federal University; Russia,Russia
-74.0104223,40.7082913,1,Amateur Astronomer; USA,United States
149.0684588,-31.2749453,1,Siding Spring; Australia,Australia
7.752111299999999,48.5734053,5,Strasbourg; France,France
7.019019999999999,43.57655099999999,1,Le Cannet; France,France
-93.64803069999999,42.0288663,52,IA 50011; USA,United States
-77.03813389999999,38.9030183,1,Society of Astronomical Sciences; USA,United States
2.0910377,41.49733519999999,2,E-08193 Barcelona; Spain,Spain
-8.538611099999999,52.3030556,1,Ballyhoura Observatory; Ireland,Ireland
-73.163743,44.4959801,1,VT 05439; USA,United States
35.0195184,32.7614296,1,Haifa 31905; Israel,Israel
-77.86531260000001,40.8147955,1,University Park; PA 16801 USA,United States
-85.0441304,41.35481009999999,1,46706; USA,United States
-119.3947135,37.0795598,1,CA 93602; USA,United States
24.9663157,60.5526492,1,Jokela; Finland,Finland
16.6218441,47.2306851,3,Szombathely; Hungary,Hungary
20.1488574,46.2475713,1,Dom ter 9; Hungary,Hungary
18.7898902,49.4406571,1,Kysuce Observatory; Slovak Republic,Slovakia
4.7002953,50.87795449999999,2,University of Leuven; Belgium,Belgium
13.34909,52.45863,1,Bundesdeutsche Arbeitsgemeinschaft für veränderliche Sterne; Germany,Germany
35.21371,31.768319,1,Jerusalem; Israel,Israel
14.7734546,49.930923,1,251 65 Ondřejov; The Czech Republic,Czechia
-115.2837585,30.8406338,10,BC; Mexico,Mexico
-73.96243270000001,40.8138912,2,NY 10027; New York,United States
-0.4431618,39.5037093,1,E-46980 Paterna (València); Spain,Spain
-0.4101619,39.5090031,1,E-46100 Burjassot (València); Spain,Spain
-0.4643906,39.5424148,2,E-46980 Valencia; Spain,Spain
37.5778887,55.7107092,1,119991 Moscow; Russia,Russia
-111.8419536,40.7652201,2,Salt Lake City; UT 84112,United States
2.1568488,48.7275193,1,Laboratoire AIM Paris-Saclay; CEA/DRF—CNRS—Université Paris Diderot,France
-58.44227009999999,-34.5419202,1,Universidad de Buenos Aires; Facultad de Ciencias Exactas y Naturales,Argentina
-8.638482999999999,41.150667,2,Universidade do Porto; CAUP,Portugal
-122.3035199,47.65533509999999,1,University of Washington,United States
-79.0469134,35.9049122,1,The University of North Carolina at Chapel Hill,United States
